Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1z0qfVExBs3b3dctr4ZlCD,"2aUr9B6iwO3eYiEHJIpB0M","The Way That You Move","The Way That You Move","Kwaku Asante",2018-07-13,220943,0,spotify:user:predict0,2018-07-31T20:24:49Z,"alternative r&b,chill r&b,indie r&b,uk contemporary r&b",0.804,0.584,7,-10.709,0,0.135,0.607,0.0000258,0.109,0.191,113.017,4
1NWDNrIUlFErxcibRtlhz5,"56OjNTX2bkrdGcB0staUOV","On My Way!","Verano","A-Wall",2018-07-14,171984,39,spotify:user:predict0,2018-07-31T20:24:49Z,"bedroom pop",0.717,0.543,6,-8.008,1,0.0327,0.257,0,0.0949,0.456,133.96,4
2OS0B2x6aNyPtcN3juT3Tx,"7bI1v9NGBBhq8iGfytctni","Not Your Prey","Contact Sports (Deluxe Edition)","Squirrel Flower",2018-07-20,214586,33,spotify:user:predict0,2018-07-31T20:24:49Z,"boston indie,bubblegrunge,indie folk,indie pop",0.352,0.55,2,-6.98,1,0.0317,0.27,0.00656,0.096,0.282,135.261,4
4mulBtb3PtmjuUmXlN5Vr0,"5GP0ySZUhhFtH62pKtZJox","Vibrate","Vibrate","6host",2018-07-09,196414,28,spotify:user:predict0,2018-07-31T20:24:49Z,"emo rap",0.248,0.674,1,-2.765,1,0.0719,0.0593,0,0.0678,0.207,68.661,5
5GFvl7wTZDzkFmXxjTO2uu,"7fp00PE8I4TOoNDzenfi5F","Dolla Bill","Dolla Bill","Hue",2018-07-10,237913,5,spotify:user:predict0,2018-07-31T20:24:49Z,"",0.636,0.714,3,-12.587,1,0.113,0.0116,0,0.366,0.796,114.866,4
3xGUnyCvQW1Hg0bZkdcoeK,"4QsNZ1JTLzhVSAzMxjLe7b","Feel Like That","Feel Like That","YTK",2018-07-13,156000,10,spotify:user:predict0,2018-07-31T20:24:49Z,"indie hip hop",0.666,0.441,2,-10.469,1,0.362,0.045,0,0.0551,0.424,80.109,4
3jij0D3bHcoriIvIgCdN2f,"4RSl14NgijWIXQJTl9HAj4,0sCD2Ix7qcxwGhyFA0zEdG","the lounge","the lounge","Synthe,JASPR",2018-07-15,224665,0,spotify:user:predict0,2018-07-31T20:24:49Z,"",0.559,0.655,3,-6.586,0,0.44,0.69,0.00741,0.163,0.444,113.057,4
4n6c1QwIYishGlPLG3gy1T,"3aI7HhdGcOP4Z7Z2q5besT,3l5Oi9GQp9TE23Kys4OOvv,6hNELDwN2cBEdL74cpXKc0","Pose","Pose","Rippps,Niels Broos,Hyroglifics",2018-07-12,195425,0,spotify:user:predict0,2018-07-31T20:24:49Z,"deep liquid bass,halftime dnb,liquid funk,uk dnb",0.704,0.5,7,-8.363,1,0.0589,0.0351,0.601,0.59,0.349,139.938,4
1VdphJsshAjPueXboBiY26,"6RQvRKNtkO1CeNyGkY8ok0","LINGO","LINGO","Groupthink",2018-07-20,144657,0,spotify:user:predict0,2018-07-31T20:24:49Z,"",0.631,0.394,0,-8.978,0,0.0534,0.35,0.0316,0.157,0.599,145.957,4
3VwP8BdZndEh8KFYhxTONJ,"1U1jdgn1h5WizjZFDwDufH","Cleft","Cleft/Lovetrip","Beachdust",2018-07-07,165925,2,spotify:user:predict0,2018-07-31T20:24:49Z,"",0.567,0.494,4,-13.526,0,0.0541,0.162,0.141,0.115,0.228,162.238,4
6jCOxaAZTmKTTMe8ZebiUM,"2uH3A06twbIs9KX4LnZGtP","Curb Ciggiez","Curb Ciggiez","Beach Body",2018-07-06,205055,4,spotify:user:predict0,2018-07-31T20:24:49Z,"saskatchewan indie",0.53,0.402,1,-8.814,0,0.0295,0.132,0.9,0.125,0.65,121.886,4
056VnZAlrZ6aFc2e4q2ZzT,"3Yjr5lVbAr2Fe7Lmpwja70","Out of This Country","Out of This Country","Babehoven",2018-07-13,191612,3,spotify:user:predict0,2018-07-31T20:24:49Z,"portland indie",0.573,0.469,4,-6.017,1,0.0255,0.00471,0.0000131,0.108,0.347,100.224,3
3jH5vnBDwWzCNFDWG3ckxB,"5bZoeGRmLVsnVet1cENoCF","Raincheck","Raincheck","Shar'dai Gabrielle",2018-08-14,179533,3,spotify:user:predict0,2018-07-31T20:24:49Z,"",0.598,0.594,1,-9.619,0,0.05,0.346,0.00496,0.125,0.587,132.158,4
4tY61fdEwlHweFkW0JUPOi,"5Jy9GTHj3hkaEhsJQfCVAX","Studio","Studio","Ryahn",2018-07-13,295386,0,spotify:user:predict0,2018-07-31T20:24:49Z,"alternative r&b",0.812,0.399,6,-11.428,0,0.0998,0.734,0,0.114,0.695,129.939,4
3KJvQO57agV0gKONdLGAIm,"52dJMOJVjZ8ArXL4dDJ3Nd","Swingset","Swingset","Danny Dwyer",2018-07-19,170000,17,spotify:user:predict0,2018-07-31T20:24:49Z,"",0.706,0.63,2,-8.593,1,0.0371,0.16,0.0018,0.278,0.51,144.011,4
1bX1nY3TlcAhbuL4UA3tQY,"3bvaVxy4LIPalRkLXBkYrX","FOA","FOA","wwoman",2018-07-13,162586,0,spotify:user:predict0,2018-07-31T20:24:49Z,"bedroom pop",0.713,0.687,2,-8.102,1,0.0319,0.049,0.564,0.218,0.55,129.985,4
47mAiKhmnkY9dJ2GUW15Rk,"7JzReCvr8dm8AkxG3Cc3T9","Radio","Radio b/w Good for Me","Spissy",2018-07-10,162024,1,spotify:user:predict0,2018-07-31T20:24:49Z,"",0.616,0.847,0,-4.578,0,0.0308,0.0166,0.00338,0.0753,0.87,114.997,4
13yqiEmOlVXyCJ5rDqVcEj,"75AKgMMrk1CG5sURNvyX9s","Control","Control","love-sadKID",2018-07-19,109956,0,spotify:user:predict0,2018-07-31T20:24:49Z,"lo-fi rap,meme rap",0.626,0.682,7,-9.377,1,0.264,0.133,0,0.102,0.596,95.111,4
694UYYV6nOiT3rUoJzItuF,"22E0tMqKRB3CptLUAY0Qed","Vices","Vices","Lhasa Petik",2018-06-24,150909,11,spotify:user:predict0,2018-07-31T20:24:49Z,"",0.727,0.583,7,-6.187,1,0.0707,0.672,0,0.1,0.309,131.682,4
5r8lQLxTTAhmltQXuKdGEN,"30BQvdG9vRDDXZtEEyELke","Game No Mo","Him, on the Other Hand","Jenny Penkin",2018-07-13,187531,0,spotify:user:predict0,2018-07-31T20:24:49Z,"",0.701,0.544,5,-5.949,0,0.0518,0.453,0.0957,0.167,0.576,84.047,4
4Repz6Yn1aABTFj9OgNtNm,"2g2AReFedlCvkPUhx4I4b1,0Dt97GvTO4dxdBYqyxLwLY","Money","EVERYTHING AFTER","Finis Mundi,Lilianna Wilde",2018-07-20,185000,0,spotify:user:predict0,2018-07-31T20:24:49Z,"indie electropop",0.716,0.543,9,-8.972,0,0.191,0.737,0.00000213,0.534,0.688,107.955,4
4xm9HlYiknnWQl61dNtdOr,"6yAtBCkMWl4kmI3eLuFB1K","Out Loud","Out Loud","Brooke Aulani",2018-07-10,222186,12,spotify:user:predict0,2018-07-31T20:24:49Z,"",0.533,0.522,0,-8.601,0,0.124,0.495,0.0000157,0.283,0.285,118.181,4
2DN7uf0CYLtvbzEFLWPMWq,"2Nj4ggzoUqfVAiE9sVRmSo","Insane","Insane","Cero Ismael",2018-07-19,173829,0,spotify:user:predict0,2018-07-31T20:24:49Z,"dutch r&b",0.645,0.428,0,-10.917,1,0.292,0.718,0,0.133,0.572,129.641,4
09rbFHzgWwCKl0VgAY8Of8,"1aHFJRS7JG3vfqPE1jAACL","Fountain of Youth","Clearwater","Why Khaliq",2018-07-20,166022,5,spotify:user:predict0,2018-07-31T20:24:49Z,"minnesota hip hop",0.708,0.658,11,-8.617,0,0.277,0.15,0.0000159,0.103,0.422,140.05,4
4S1xmReMRBdy1lF78Yxde4,"2YwiHXMC3iIiXZEQZ5PUJG","Might Be","Might Be","HAWA",2018-07-19,150193,0,spotify:user:predict0,2018-07-31T20:24:49Z,"experimental r&b,multidisciplinary",0.7,0.479,1,-9.655,1,0.321,0.203,0.0000182,0.106,0.565,154.997,4
6sVe6OJujha3anyxixneit,"543QE1sqcqcNAL8JSK4Jzd","Immigrant Sons (Pesos & Gas)","Immigrant Sons (Pesos & Gas)","GAIKA",2018-07-11,260223,12,spotify:user:predict0,2018-07-31T20:24:49Z,"deconstructed club,fluxwork,vogue",0.736,0.663,1,-7.194,0,0.0408,0.26,0.0000197,0.0639,0.486,95.044,4
1cQCdozRmaErXowT6iDQML,"1tQu5TjcAK68fx8qrc8ZgF","TROJAN HORSE","TROJAN HORSE","SEBASTIAN PAUL",2018-07-20,266393,65,spotify:user:predict0,2018-07-31T20:24:49Z,"pop rap",0.651,0.726,8,-7.583,1,0.312,0.576,0.0152,0.272,0.657,89.305,4
2VkIb2YCSa4ovjvo54ufEl,"1b94FVTCNMq9gU78ByW6iY","FIRE DANCE","SOULACOASTA","Close Counters",2018-02-08,306115,17,spotify:user:predict0,2018-07-31T20:24:49Z,"tassie indie",0.781,0.703,5,-10.743,1,0.0641,0.00228,0.783,0.199,0.197,115.993,4
21V3vTt5YxudQ7JL7O8RHT,"30peMqLlbR5jf0qe1MmLlk","Big Age","Blinks","Toxe",2018-06-22,213813,0,spotify:user:predict0,2018-07-31T20:24:49Z,"deconstructed club,electra,fluxwork",0.651,0.813,2,-6.737,0,0.0439,0.626,0.77,0.0821,0.549,160.053,4
2W6QwWallFIKsEHsI0GHb9,"361kscBTEw82NTOFS8hq0D","Alight","Wild Grace","Tokyo Prose",2018-07-20,195469,0,spotify:user:predict0,2018-07-31T20:24:49Z,"deep liquid bass,liquid funk,nz dnb,nz electronic",0.446,0.0416,6,-20.786,1,0.0472,0.738,0.773,0.145,0.0395,116.424,5
09jCT85eBB11e1BgM2rzES,"5uPKpDpTOvt1ZOV8DLapRK","Venice","Love Is Pure","extremely bad man",2018-07-13,182729,0,spotify:user:predict0,2018-07-31T20:24:49Z,"",0.53,0.663,8,-6.697,1,0.0579,0.413,0.00648,0.679,0.631,73.63,4
3EkDfIazeRkOUk2W4G9Cr1,"1RzGXB2manO8IeUxrPSG4f","Rosemvry","Rosemvry","MADANII",2018-06-08,201600,8,spotify:user:predict0,2018-06-26T18:02:32Z,"",0.826,0.403,0,-5.751,1,0.095,0.401,0.00155,0.0758,0.313,125.024,4
3eYz0DlCRYnGCqDAcXkxvZ,"6plodklNvq0eGpBOL4ko0D","Rarri","Rarri","Amilli",2018-06-15,205468,0,spotify:user:predict0,2018-06-26T18:02:32Z,"alternative r&b",0.817,0.482,6,-6.715,1,0.064,0.618,0.000334,0.161,0.612,95.992,4
6Sh0EE9rEfKHy3go4cGrV6,"2Cn7Bt3a2QtoJnX6lkJN8y","Morning Lights","Morning Lights","Sam Florian",2018-06-15,144640,18,spotify:user:predict0,2018-06-26T18:02:32Z,"bedroom pop",0.645,0.427,9,-9.697,1,0.176,0.0561,0.000023,0.249,0.778,161.917,4
5Xi4ccf3s2NSQPXCFx5wZ9,"1dOpFoDfPRebF2aFiSb53A","Wildflower","Wildflower","King Kuda",2018-06-17,224610,26,spotify:user:predict0,2018-06-26T18:02:32Z,"",0.69,0.712,6,-6.332,0,0.029,0.0104,0.000106,0.101,0.928,125.974,4
3n5ZFi2ec8aEuYlvgUNx5u,"4mErKO4g29SXtBwj4S80aB","Where There's Smoke","Where There's Smoke","rum.gold",2018-06-22,273809,35,spotify:user:predict0,2018-06-26T18:02:32Z,"alternative r&b,chill r&b,indie r&b",0.443,0.352,6,-9.497,0,0.0391,0.423,0.0000526,0.0806,0.234,89.785,4
0HOhzmTEws3geNhZ3LrCo1,"7qFssj4KoOxd1IOPfv9iT7","Girl","Girl / In Waves","Somni",2018-06-14,306000,0,spotify:user:predict0,2018-06-26T18:02:32Z,"",0.394,0.665,0,-8.178,1,0.131,0.166,0.000751,0.365,0.0978,123.44,4
4OkJyzxeJRXGaU9j7yaTLq,"6DYLY9NldSqcBaLfZT0eUg","Colorful","Colorful","2 X 2",2018-06-17,193333,0,spotify:user:predict0,2018-06-26T18:02:32Z,"",0.765,0.434,2,-8.281,0,0.42,0.238,0.043,0.096,0.304,144.067,4
2kQFL9xRZjOykTBT75aTxb,"5b4KglrP9tl3JXiuYSRcRW","Rosé","Chroma","AbJo",2018-06-22,159245,25,spotify:user:predict0,2018-06-26T18:02:32Z,"abstract beats",0.747,0.206,10,-16.46,1,0.196,0.053,0.142,0.161,0.23,122.056,4
2KGNGDFpz2wrOCHdEpeaGx,"5KHZOoGxynwyatN1LWCS9K,4txlgKfm71RX3h7CFarB4B","Sweetie (feat. Rahel)","Vanilla Ice / Sweetie","Daz Rinko,Rahel",2018-06-15,176585,5,spotify:user:predict0,2018-06-26T18:02:32Z,"memphis hip hop",0.69,0.508,5,-8.819,0,0.402,0.29,0,0.102,0.73,176.939,4
7kOFc39pZsO7fjdxrgij6I,"2dEpuqgpkgaP8aYLcE3fxf","Fake","Fake","Kwaku",2018-06-18,174831,1,spotify:user:predict0,2018-06-26T18:02:32Z,"",0.828,0.679,5,-5.828,0,0.0511,0.0532,0.00105,0.123,0.279,140.076,4
7rLQc7Bd6zsxPO80cTKXey,"7pE9Rkb1GpfiociOILnA1j","Ready for the Summer","Ready for the Summer","Das Kope",2018-06-22,204761,39,spotify:user:predict0,2018-06-26T18:02:32Z,"neo-psychedelic",0.494,0.498,1,-10.032,0,0.0519,0.437,0.494,0.858,0.39,126.164,4
5gLig3Zn7D7wFC7N4i79D4,"2uA0UU1TFJrhdecAMXEiSZ","Where the City Meets the Sea","Where the City Meets the Sea","The Belafontes",2018-06-12,120743,1,spotify:user:predict0,2018-06-26T18:02:32Z,"indie surf",0.415,0.907,1,-3.471,1,0.0403,0.00362,0.000539,0.182,0.834,165.595,4
5yJEnwrgNY0ysEqRC3MG0n,"1xDHtidGRtMHL5ZV2CwMeL","Drivin'","Drivin'","Boyhood",2018-06-22,194518,4,spotify:user:predict0,2018-06-26T18:02:32Z,"ottawa indie",0.518,0.666,4,-4.818,1,0.0252,0.45,0.00776,0.102,0.434,91.412,4
6oZdewwqFyzQN3YeEQIkPI,"17Rhw8lEDjOqM3GSVqrzhg","Scorched Moth","Scorched Moth","Miink",2018-06-13,160800,10,spotify:user:predict0,2018-06-26T18:02:32Z,"experimental r&b,uk contemporary r&b",0.619,0.628,4,-5.34,0,0.0973,0.215,0.0215,0.057,0.584,149.989,4
1J4JbdM1hfM0btURi0sQFu,"2kzJVJUsLEnJxq6P0V07cy","Say","ANODYNE","Charles Freeman",2018-06-08,248464,0,spotify:user:predict0,2018-06-26T18:02:32Z,"",0.393,0.445,0,-10.996,1,0.0401,0.769,0.582,0.0749,0.158,169.996,4
6Q7aJlOETwjpXNEajTWktQ,"1sxeI6r8SMJCBzlVJeCWcC","Nobody Else","Nobody Else","Artur Nelson",2018-06-16,301714,1,spotify:user:predict0,2018-06-26T18:02:32Z,"",0.586,0.729,8,-4.729,1,0.266,0.162,0.000108,0.112,0.43,139.866,4
7DBcFt6GCDL49KjGbCdHPz,"3jS1qFuvkhaMC06NZQtNNI","Too Pretty","Don't Forget","Aysha Monet",2018-06-15,194152,6,spotify:user:predict0,2018-06-26T18:02:32Z,"",0.901,0.534,7,-7.925,1,0.0718,0.0242,0.000424,0.384,0.228,119.98,4
2c0XmymOB1Gvi3qCIB6hjO,"2qH1ZEo85DJjfg1rznRK5e,7mYusPDevQGDR48MEanhz7,5avWuziqELnzbnqCQ2RRHX","BAD LOVE","LOST IN TRANSLATION","Gian Camp,Don Jon Taylor,lub x tpf",2018-06-14,201093,0,spotify:user:predict0,2018-06-26T18:02:32Z,"slow game",0.82,0.699,9,-5.696,0,0.0394,0.435,0,0.317,0.481,128.028,4
0UzC7cT5705XbVevagvAGK,"1E6f2cQiLomrBegxciK0Mk,1EBoLDWzc0lpDDIVasJhAv","Gold Mint","Gold Mint","Best Picture,Bernard Jabs",2018-05-22,176326,3,spotify:user:predict0,2018-06-26T18:02:32Z,"",0.692,0.551,2,-12.342,1,0.134,0.0155,0,0.113,0.613,146.994,4
2rPgEANeTrxDTLPVw4RVoI,"7jpWrYvGqakoZ6jIJDYyhW,6f3znQPGFBtiZM4xPVAB7l","8-Bit Bros.","$8","$orr¥,M8NT BLANC",2018-06-20,150557,0,spotify:user:predict0,2018-06-26T18:02:32Z,"rap mocambicana",0.711,0.829,9,-4.859,0,0.0975,0.14,0.00129,0.0929,0.646,147.995,4
1r96qH2Glnd0RKzqB7I8Zv,"19Iazgb6MLtZg1whJiNJao","Ugly","Ugly","HolyGxd",2018-06-19,117692,18,spotify:user:predict0,2018-06-26T18:02:32Z,"",0.92,0.53,0,-5.951,1,0.382,0.261,0,0.143,0.703,143.007,4
6OjoZaxOednDGkmEv350KD,"5xYcAqziijCCP9uhyny5ED","Tijuana","Tijuana","Rey King",2018-06-15,121598,9,spotify:user:predict0,2018-06-26T18:02:32Z,"",0.922,0.739,6,-6.931,0,0.241,0.0802,0.0106,0.0843,0.729,130.059,4
3tpeWq7Lwx51LBBP2F4gBY,"5mlOB1I0uLUTGCXY5IEpmD,0ScfiVR0ZTtu9428PJS3LP,3xhksfxjNLUAyxUdijvk4x,0FWWBkIJD4tvlDzB4O8XT7,6gVw7sj444868peBFpH0O4","Wip Wap","Wip Wap","DJ Irwan,Ghetto Flow,Kalibwoy,Kempi,FRNKIE",2018-06-22,160000,41,spotify:user:predict0,2018-06-26T18:02:32Z,"dutch rap pop,dutch hip hop,polish hip hop",0.842,0.642,8,-6.857,0,0.345,0.00999,0.00000462,0.0763,0.761,95.812,4
2RkxbHWOpazSmPqidX0rZP,"2BbGifSrMGEgvUXLypUWzV,5IIP34JBy1d8kBYlAGnRaW","Summer","Summer","Yaffle,Linying",2018-06-22,190580,19,spotify:user:predict0,2018-06-26T18:02:32Z,"singaporean pop,singaporean singer-songwriter",0.734,0.714,2,-5.595,0,0.0346,0.0101,0.000104,0.114,0.7,120.004,4
3DiSfN6SFMfa1ujDDYCw3F,"4l5Tb3tgzJlGTA6VC4aDV3","Sweet Tooth","Mylestones","Myles Jasnowski",2018-06-15,200869,11,spotify:user:predict0,2018-06-26T18:02:32Z,"",0.716,0.674,4,-9.197,0,0.112,0.643,0.0362,0.173,0.532,91.929,4
4o1ONyNBniUnlIoByBtPH0,"102I5ezMM1SgG8n6l98Cmm","Con Moto","Modularity","String Theory",2018-04-27,332086,0,spotify:user:predict0,2018-06-26T18:02:32Z,"",0.799,0.738,5,-12.813,0,0.0588,0.0646,0.919,0.0513,0.778,121.998,4
7bmfVj4dc6v1tMeMPOwK38,"1c7bxvBwJrMuZKwx4EDPHf","Idhouse","200% GALCHER","Galcher Lustwerk",2018-06-22,336393,16,spotify:user:predict0,2018-06-26T18:02:32Z,"float house,outsider house",0.691,0.648,11,-11.799,0,0.054,0.163,0.691,0.127,0.411,121.995,4
5W6WQdVPFApaKv4Rg37XLh,"0CI4GExvLu9Dna6VTGcwTw","In Waves","In Waves","neon cities",2018-06-19,264000,39,spotify:user:predict0,2018-06-26T18:02:32Z,"",0.432,0.729,9,-6.898,0,0.0313,0.000404,0.809,0.0979,0.305,179.987,3
0COfJVwsdgpIc1Ytz3WcJ0,"1UvRsxGVA7Zhrrg37ODHn8","Good Ole Urns","RF Daze","Pioneer 11",2018-06-22,215293,8,spotify:user:predict0,2018-06-26T18:02:32Z,"",0.527,0.534,6,-10.396,0,0.0399,0.715,0.6,0.126,0.237,87.011,4
5JsnMp5Pj5psasoXbKaaXa,"1JcefSOP7bcWEluL0iEIaN","Qualm","Qualm / No Qualms","Helena Hauff",2018-06-19,153325,0,spotify:user:predict0,2018-06-26T18:02:32Z,"electra",0.158,0.172,0,-14.058,1,0.0416,0.472,0.00422,0.0775,0.0711,89.116,3
7HKTEtjVFQrMzXzjBpTfns,"7CZXfBcIhQ2dPEqk3N74vV","Ballin","Flexa","Parisalexa",2018-06-08,213000,37,spotify:user:predict0,2018-06-20T17:25:16Z,"alternative r&b,indie r&b",0.705,0.371,8,-9.398,1,0.157,0.163,0.00000112,0.0718,0.541,74.931,4
3YKQqS7xr8DcXggBwv4I5P,"5bfw7ydBnntO3NbtHagaQf","Meltaway","Meltaway","Zhao",2018-06-05,221379,26,spotify:user:predict0,2018-06-20T17:25:16Z,"",0.802,0.343,5,-11.15,1,0.0512,0.269,0.0187,0.0723,0.438,115.998,4
4kVoojknoRgLf2X6AForTQ,"3KIK8ebH1RHS0mzpNka5jV","Blue Valentine","Blue Valentine","niña",2018-06-09,171000,30,spotify:user:predict0,2018-06-20T17:25:16Z,"",0.664,0.837,1,-7.429,1,0.03,0.108,0.00153,0.342,0.91,116.12,4
7kl3perAwqWxKxEXL7rjzM,"59CY3RcSonMFkH2rrcdfmG","Nostalgia.","Nostalgia.","Michael Keith",2018-06-12,161470,6,spotify:user:predict0,2018-06-20T17:25:16Z,"",0.612,0.198,3,-14.987,1,0.0453,0.422,0.000219,0.118,0.333,109.854,4
0DcabNSbvXzSFfjdrxFDqY,"1PEUCYiTTkfCbkWelwcwgq","Son Of A Bad Man","Son Of A Bad Man","Marcus Atom",2018-06-08,221739,16,spotify:user:predict0,2018-06-20T17:25:16Z,"",0.803,0.397,2,-7.337,1,0.077,0.473,0.00344,0.0857,0.842,92.029,4
5vYwFM4wyJ9hX1mdYLYaJg,"67pW04a6jpdQR2yWqjcfxs,4cEYh7S0lnB9zj30tzPorE","No Way","Everything Is Always a Process","Bluestaeb,Harleighblu",2018-06-15,206199,16,spotify:user:predict0,2018-06-20T17:25:16Z,"chillhop,indie jazz,indie r&b,indie soul,jazz boom bap,lo-fi jazzhop,british soul",0.67,0.625,9,-7.822,0,0.234,0.566,0.00681,0.107,0.414,111.818,4
6jkiALg2J5Shemgh15JdTp,"13CHp8uQ13fYrZ4dOecqIG","Mind","Mind","Black Grapefruit",2018-06-05,228361,0,spotify:user:predict0,2018-06-20T17:25:16Z,"alternative r&b",0.451,0.576,10,-7.118,0,0.0626,0.00822,0.327,0.0987,0.872,165.253,5
55ajhBXA2FIZlvZxXWtAOc,"7uC2mHk7XiLKrePh3kiDlN","Wave","Wave","Rushes",2018-06-15,178375,0,spotify:user:predict0,2018-06-20T17:25:16Z,"irish pop",0.873,0.614,6,-7.358,1,0.128,0.432,0.00000215,0.0855,0.925,136.058,4
1XKZraO3S7cWGRZbTDZfgy,"5KucN3rNvkbmfNWqknOvth","Bottoms Up","Bottoms Up","Vera Hotsauce",2018-06-15,207884,0,spotify:user:predict0,2018-06-20T17:25:16Z,"",0.604,0.535,0,-7.313,1,0.0352,0.16,0.0000804,0.339,0.194,126.839,4
5NwrREX6Xin4AV3yPt5hjs,"2sjktXSuCqEU42XUox2oXr","History","History","Frex",2018-06-08,234750,7,spotify:user:predict0,2018-06-20T17:25:16Z,"",0.613,0.747,4,-4.706,0,0.0933,0.174,0.0000846,0.0963,0.47,113.957,4
4KlW0bVqKjdgPk48Gi7s6l,"4gSBmjwohEzytPnwG7r0pH","Miss You","Miss You","Arthur Wimble",2018-06-15,235078,33,spotify:user:predict0,2018-06-20T17:25:16Z,"",0.681,0.302,0,-12.125,0,0.0391,0.711,0.000107,0.224,0.0776,97.928,4
7xflYQAr5JN0yjnTEaoobm,"298svkfKg7IsCoMCSmBobO","Caboose","Oh God, What a Beautiful Time I Spent in the Wild","Strange Parts",2018-06-08,218545,1,spotify:user:predict0,2018-06-20T17:25:16Z,"",0.195,0.902,5,-3.177,0,0.0657,0.00000654,0.583,0.172,0.52,163.086,4
39cFx4Cp5lIl9P0g7diSbI,"5XOV5b7cxUgB9PcoLBn69l","Half Empty Girl","Half Empty Girl","Eliza & The Delusionals",2018-06-15,245500,0,spotify:user:predict0,2018-06-20T17:25:16Z,"australian indie rock",0.37,0.848,1,-3.783,0,0.0617,0.000394,0.0000807,0.22,0.388,140.002,4
6yQrmJC8m8DUK0wuSDBYih,"1yToTiAOIt4mXKlHBP8vyv","Every Road","Every Road","The Bony King of Nowhere",2018-06-15,332840,5,spotify:user:predict0,2018-06-20T17:25:16Z,"belgian indie,belgian rock,belgian singer-songwriter,ghent indie",0.541,0.746,4,-9.869,1,0.0309,0.00297,0.0868,0.229,0.556,119.802,4
2RZVDuRHhwdj1lUoz9C0Rb,"4VZrkC7d905druJTLwS9wD,7t7Y2g7je3htgkOKR3HSb8","Sticks & Stones","Sticks & Stones","GREGarious,Akacia",2018-06-08,237169,3,spotify:user:predict0,2018-06-20T17:25:16Z,"",0.895,0.502,4,-7.018,0,0.269,0.00112,0.182,0.0454,0.394,106.019,4
1eRTZmbvAJc3YfqckR6tKs,"3edkXzqOo7l3crwzuE9UlV,66jvlbHqrggPrR0zemupk6","show goes on","show goes on","Patches,Namesake.",2018-06-04,180000,17,spotify:user:predict0,2018-06-20T17:25:16Z,"",0.534,0.653,1,-8.892,1,0.366,0.0681,0,0.139,0.571,77.095,4
2Z3cBIZVUjwqDRelSUU2JO,"0TsUrAZXThxTq5TSYWSKtv,3LmXYY1bQgfdoFCXrBcEXS","Home (feat. Ria Choony)","Home","Spectrum,Ria Choony",2018-04-10,200250,27,spotify:user:predict0,2018-06-20T17:25:16Z,"",0.632,0.498,10,-6.136,0,0.0377,0.0216,0,0.113,0.532,160.224,4
7kZnozpxzJnQ626eGKByZq,"6WNvC9MTLB8NcgrlyUfWAT","Love Won't Save Me","Love Won't Save Me","BLANKSY",2018-06-13,200000,24,spotify:user:predict0,2018-06-20T17:25:16Z,"",0.67,0.695,9,-6.803,0,0.0475,0.0457,0.000775,0.0773,0.559,95.994,4
7eRbgI2QBucpMCd18xlzlV,"3ir2pF2mkiEWqyPenKTh5e","Home Team","I Love My Mom","Indigo De Souza",2018-06-08,203486,0,spotify:user:predict0,2018-06-20T17:25:16Z,"art pop,asheville indie,bubblegrunge,indie folk,indie pop,indie rock",0.359,0.416,7,-10.319,1,0.0386,0.046,0.0286,0.119,0.0921,106.361,4
4cSZn3SShSy9FAKjt1UXfO,"3kRoEO3VtuvU6fxyd3j3ZD","Isle Of Pines","Isle Of Pines","GOSH",2018-06-05,205954,13,spotify:user:predict0,2018-06-20T17:25:16Z,"",0.702,0.627,1,-5.654,0,0.0257,0.237,0.0000532,0.115,0.591,114.969,4
60BVo7Q8xXpO6xyNfDe4sc,"1LIM3R49T89mXUdl2OYveh,2NWL0tz3JLLkEnBrI0ZuuV","Silence","L³","DRYX,Perry Davis",2018-06-15,278060,0,spotify:user:predict0,2018-06-20T17:25:16Z,"",0.616,0.248,11,-16.999,1,0.0301,0.0614,0.000178,0.138,0.508,137.961,4
5viCNvmAdb1qF0qmjHwYmF,"05PeUup2zYw9VOGnaknbn9","Throat","Throat","dreamcastmoe",2018-06-10,194272,7,spotify:user:predict0,2018-06-20T17:25:16Z,"experimental r&b,indie r&b",0.642,0.354,1,-12.876,0,0.0455,0.538,0.0989,0.108,0.17,123.993,4
4Y8ShhlBQDuA5AK5o5xvoC,"7JRG46BBlGBRkE7ru9vDTg","Higher Vibration","Higher Vibration","Clyde Guevara",2018-06-06,167225,4,spotify:user:predict0,2018-06-20T17:25:16Z,"",0.751,0.573,1,-6.458,1,0.285,0.198,0,0.108,0.237,77.469,4
4jeVou304TJ27MNsL9NaA0,"5UBfVxzuki4jF6yfZ8Omo2,0hP7aVdIJr47u1lh8BajsK","lil bit","CANVAS","happytree,late late",2018-06-14,155541,3,spotify:user:predict0,2018-06-20T17:25:16Z,"",0.704,0.597,6,-10.605,0,0.281,0.389,0,0.0741,0.585,154.321,4
